"Col0","apoapo_rep1","apoapo_rep2","apoapo_rep3","apoapo_rep4","apoapo_rep5","aposym_rep1","aposym_rep2","aposym_rep3","aposym_rep4","aposym_rep5","symsym_rep1","symsym_rep2","symsym_rep3","symsym_rep4","symsym_rep5","symsym_rep6","apona_rep1","apona_rep2","apona_rep3","nana_rep1","nana_rep2","nana_rep3"
"XM_021046401.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021038796.1",0,0,0,0,0,0,0,11.49729,0,0,0,41.523594,0,0,0,2,0,0,0,0,0,0
"XM_021054244.1",0,0,0,0,0,0,787,577,1350,1828,0,0,0,0,0,0,799,0,0,0,0,7254
"XM_021047537.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021048290.1",0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061955.1",0,0,0,0,0,0,0,0,0,0,0,242,0,0,70,0,704.056109,0,0,91.909708,0,540.56359
"XM_021040537.1",1,4,0,0,76,13,86,44,0,0,2,0,0,0,1,0,1,0,0,0,1,1
"XM_021061816.1",2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061062.1",1,0,0,113,0,0,3,5,0,0,0,0,0,0,0,0,126,0,68,0,25,0
"XM_021051800.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021054959.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549823,0,0,0
"XR_002334320.1",0,0,309.209676,1035.116433,696.707327,1862.931503,474.187685,118.160007,233.825273,6.863353,0,798.416163,0,1,0,813.348728,2.02991,0,0,501.118844,1571.943209,26.045162
"XM_021046140.1",14485.999948,14065,5814.998438,11730.999483,24886.999392,3779.999602,18896.999839,15949.99734,17994.998319,15449.998532,17,4875,10884,12629,16784.996834,27682.996708,8588.999119,16665.998723,24515.994123,15461.998531,36189.997654,72186.980054
"XR_002334279.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"XM_021059787.1",5,0,110,0,0,1.26782,0,313.451316,0,1123.964585,0,0,0,0,22,0,0,8.174065,5.300728,663.10548,1028.415347,0
"XM_021044499.1",0,0,393,0,0,0,0,23,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"XM_021037534.1",535,349,290,7049,0,2830,956,1880,1523,2184,4,0,2192,3737,187,9,0,1703,5222,2671,15593,20729
"XM_021058099.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021053179.1",0,0,0,0,0,0,0,58,0,0,0,0,0,0,970,0,0,0,0,0,0,0
"XM_021055067.1",147,0,0,0,0,0,127,18,148,0,0,0,0,0,0,1675,0,0,0,0,0,0
"XM_021056886.1",142,788,222,0,0,648,596,222,0,1317,0,0,0,3553,264,0,349,929,0,533,743,3494
"XM_021047400.1",8,0,0,0,10,6901,1785,1916,2537,3627,74,0,0,0,0,0,0,312,3534,6918,9529,23704
"XR_002335180.1",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021041002.1",316,0,0,0,0,21,3771,212,0,120,0,0,0,0,0,0,0,0,1101,0,161,0
"XM_021048322.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021037486.1",881,0,0,0,0,0,0,219,0,3,0,0,0,0,0,0,0,2015,0,2635,0,1250
"XM_021052093.1",34.871221,1155,0,4.198308,1289.16369,0,1249.111243,409.998465,708.282466,0,0,0,0,0,3302.143898,0,0,0,161.808092,1969.44976,2380.133633,2315.844703
"XM_021053438.1",1182,0,0,2,3242,1,981,240,637,42,225,0,0,0,2,36,1500,406,163,570,2625,2102
"XM_021043743.1",24622.754764,6472.174886,12304.62194,34426.764399,10644.921106,0,47666.148956,24081.332319,35019.906791,15314.772237,1.00848,3222.68128,5215.867084,2890.380563,15611.257408,53350.406978,6617.94815,22654.189757,19842.201371,23208.310552,110451.300601,60280.094013
"XM_021040175.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021055237.1",1.214263,0,0,0,15.519458,41.452975,0,13.20311,421.276167,703.77289,0,0,0,146.410209,0,0,2.065242,20.128718,17.441287,184.259823,0,40.635922
"XM_021053181.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021057200.1",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.008454
"XM_021059244.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0
"XM_021057400.1",0,0,0,0,0,0,0,9.17934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021051169.1",16.075463,0.041441,375.083197,353.048854,47,1219.174585,67.41252,401.453726,424.609877,2591.587279,0,0,0,10288.644878,0,0,4,1099.166815,900.141108,1391.775414,138.887696,4453.291306
"XM_021037651.1",0,0,0,0,0,0,12.009835,49.701054,0,0,0,0,0,0,0,0,0,0,0,0,2318.148412,0
"XM_021055803.1",0,0,0,1,5042,2380,4525,709,1431,1.036333,0,1232,1,0,148,0,0,1,1280,1713,13168,5644
"XM_021040773.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
"XM_021045352.1",46.961766,0,0,0,0,0,0,16.576043,0,0,0,0,0,0,0,0,0,0,124.104689,0,0,0
"XM_021044969.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021059041.1",0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,405,0,0,0,0
"XM_021051755.1",0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
"XM_021059008.1",8382,6468,1001,1400,12219,6912,13231,2532,3014,313,0,0,5,0,0,35,0,3414,481,3441,11311,1876
"XM_021038346.1",0,0,0,0,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XR_002334768.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021042230.1",0,0,0,0,0,0,0,0,27,7,3,0,0,0,0,0,0,0,0,0,0,0
"XM_021037827.1",0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021059563.1",3,0,0,0,0,0,0,138.334631,0,0,0,0,0,0,0,0,0,0,0,186,1552,0
"XM_021046518.1",0,357.470315,0,387.30966,0,406.167943,1003,180.296457,324,250,0,0,0,1167,0,0,0,0,754,1798.566101,473,802
"XM_021038631.1",2,0,474,0,0,0,1,960,779,0,0,0,0,0,0,0,0,0,1852,3334,0,0
"XM_021049914.1",0,0,0,0,0,0,0,106,0,0,25.5,0,0,0,0,0,0,0,0,632,0,0
"XM_021042761.1",139,0,112,0,0,0,402,52,70,286,0,0,0,0,0,0,0,0,0,0,0,0
"XR_002335279.1",24.388359,51,3.789003,0,0,13.997148,528.81737,0,0,0,47,1,0,0,0,0,50.826284,1,122.177151,0,0,19.543898
"XM_021058872.1",82.31044,0,0,0,0,0,5.636976,0,0,0,0,77.568459,0,0,0,0,0,22.522296,0,40.290835,0,0
"XM_021041673.1",5.307474,139.807936,3.151608,3,0,14.149384,33.113723,21.594041,3,189.547422,0,1,0,0,0,0,0,0,0,5.35979,465.732613,28.393313
"XR_002334592.1",9,0,1,0,9.475524,2.088906,8,2.334146,3,0,0,10.522394,416.999357,0,2,0,1,5,1,1,13.005367,20.114436
"XM_021041011.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021054203.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
"XM_021040434.1",0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021037935.1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"XM_021043591.1",0,0,0,5.473811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021053776.1",0,431,1,0,0,68,0,172,180,24,0,0,0,0,0,0,0,171,332.305641,1230,0,0
"XM_021044305.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021059249.1",357.64806,0,0,0,0,0.140906,0,9.748843,0,0.280094,1.372085,0,0,0.900408,0,0,0,0.760411,2.355555,0,146.493929,1033.391794
"XM_021045051.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00648,0,0,0
"XM_021056070.1",300,0,624,0,0,313,1178,910,1214,456,0,31,662,43,5525,0,308,345,767,4175,784,348
"XM_021057332.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021044576.1",92,0,169,0,0,0,0,253,0,0,0,0,0,0,0,0,0,1819,0,2332,11540,0
"XM_021060172.1",0,92,0,46,0,0,66,0,49,0,0,0,0,0,0,0,0,0,34,120,0,38
"XM_021045176.1",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,220.330478,320,0,0
"XM_021054982.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021053414.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021037470.1",0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021048167.1",0,0,0,0,0,428,0,10,0,0,0,0,0,0,0,0,0,0,0,235,230,0
"XM_021058608.1",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,222,0,0,0,0,0
"XM_021057246.1",1063,0,693,3,0,2812.941967,134.198012,127,0,1333,1,0,0,0,0,0,0,591,0,56.030876,78,3555
"XM_021049346.1",1500.148591,551.914862,1192.654854,794.611908,713.961184,259.606833,1030.451468,530.359678,644.15976,1164.280188,0,0,68,2548.328049,0,1919.291451,0,1683.388208,3209.83773,1749.143254,1378.762323,5555.830937
"XM_021059018.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021060149.1",0,0,0,99,0,7,6,3,2,46,15,0,0,0,0,0,15,0,93,26,0,129
"XM_021042206.1",0,0,0,0,251,0,0,22,0,0,0,0,0,0,0,0,0,139,0,0,104,554
"XM_021059772.1",1,0,0,0,0,0,0,0,0,20.909458,0,0,0,0,0,0,0,0,0,0,0,0
"XR_002334962.1",0,502,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021047935.1",887.259231,273.152101,632.999979,119,2061.999994,0.996224,2246.999999,1056.99999,1868.999999,3528.411825,7,0,0,158.627954,0,0,0,816.999998,1557.999995,3310.999994,2785.998064,2704.999992
"XM_021054715.1",0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021053177.1",146,0,289,632,456,0,234,584,0,863,0,1,0,0,922,1,51,3145,649,118,5523,1505
"XR_002335083.1",118.529789,0,33.962469,0,416.100854,330.566787,0,136.968981,36.844388,61.817034,0,0,0,8,1139,425.24682,24.805131,0,0,147.341198,319.102975,46.805447
"XM_021056086.1",1546,3586,1540,4326,4284,6297,6548,4994,4750,5174,410,1355,2209,4240,3921,10465,721,3596,5583,10193,8572,8067
"XM_021059115.1",0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0
"XM_021054868.1",0,562,25.771485,429.253098,0,1,9.513757,161.432004,0,274.762869,0.5,0,0,0,0,0,0,26.93874,12.604245,289.194977,927.604246,0
"XM_021041539.1",0,1129,0,0,0,0,0,461,0,0,0,0,0,0,0,0,4096,0,0,4,0,0
"XM_021044555.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.654266
"XM_021055672.1",0,0,0,0,0,0,0,156,0,1831,0,0,0,0,0,0,0,0,465,1495,1467,0
"XR_002334896.1",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021059550.1",309.718156,0,171,0,1.040484,0,14.513095,165.015383,0,3.088532,0,1.022728,0,2,0,0,0,2,1414.564089,2.042915,0,2.021245
"XM_021056154.1",1700,4300,2265,1045,1701,724,1115,1999,1900,1542,2,0,2,0,4966,3958,3610,993,1756,2010,1465,7597
"XM_021048692.1",2413,3,0,460,0,0,11,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021057803.1",0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0
"XM_021050545.1",0,0,0,0,0,0,204.946682,314.568136,0,0,0,0,0,0,0,0,0,0,991.290822,364,2897,20
"XM_021042028.1",429,0,0,0,0,0,0,783,1270,1349,0,0,0,0,12012,0,0,24,0,3322,0,0
"XM_021043877.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021055015.1",0,0,1,1,0,0,1735,183,0,0,0,0,0,0,0,5386,0,586,0,0,0,0
"XM_021048892.1",0,0,0,0,0,0,0,0.909631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021049639.1",0,170,111,836,122,4136,74,996,729,31,0,0,0,0,0,0,4250,50,1833,9979,8646,923
"XM_021055797.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XR_002335322.1",0,0,0,623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021043922.1",0,0,0,0,0,547,0,721,1062,1562,107,0,0,0,0,0,0,0,0,1795,3670,5096
"XM_021042259.1",1,0,0,0,2049,0,521,291,226,0,1,0,0,0,0,0,0,665,0,1171,2095,0
"XM_021050044.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0
"XM_021058461.1",0,1879,88,0,14,29.435349,2013,199.791479,3173,443.167383,11,13,0,0,0,0,0,0,0,0,0,3606.998927
"XM_021043526.1",0,0,0,0,0,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021055483.1",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"XM_021061008.1",12480,8449,5720,26652,31424,19423,31090,12938,15185,14188,38,0,3662,6675,22393,27059,8654,21778,21421,50838,55531,85484
"XM_021048169.1",36.95334,416,10.142825,11.003135,0,1,1.196534,7.014369,1,9.873219,3,0,0,0,3,299.429958,4,4.675551,328,0,20.075525,59.812178
"XM_021052360.1",0,0,618,1916,2607,1386,0,348,405,0,0,0,0,0,0,0,10,0,0,0,6564,3725
"XM_021048161.1",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,53.984816,0,0
"XM_021050412.1",0,0,0,0,0,0,18.379267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021037225.1",0,0,0,0,0,57.560952,0,0,160.33342,0,0,0,0,0,0,0,0,141.739354,0,0,0,0
"XM_021043978.1",40,3672.62175,0,0,0,360,1567.641228,273.766284,0,0,0,0,0,0,0,0,0,0,0,22,0,0
"XM_021055016.1",0,373,570,0,0,4889,2637,609,3,2945,14,0,0,0,0,0,0,0,0,2693,3418,5262
"XM_021062000.1",1075,763,83,0,0,3456,596,1288,582,935,0,2408,1,0,1506,0,515,1611,950,2977,1377,2422
"XM_021049501.1",0,0,180.454202,202.757568,0,0,0,184.168613,0,0,0,0,0,0,0,2063.471874,0,0,386.664438,1122.084747,0,0
"XM_021039331.1",2035,0,0,7.374424,0,1539,0,136.343425,0,344.135119,0,0,0,0,0,0,0,0,6.002561,338.147435,0,0
"XM_021057444.1",1531,0,448.701977,503.12599,0,0,1211.929321,1089.985623,598.922761,840.349836,0,0,0,0,0,0,912.920144,1075.298628,870.543843,3298.934761,5952.456915,2617.152434
"XM_021039100.1",753.160803,0,145.224255,271.354796,0,174,154.362381,66.902849,179.480033,0,0,0,0,0.80487,0,0,1493,340,1.558727,1226.858367,4278.693412,2166.224285
"XM_021037658.1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021052831.1",86,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0
"XM_021059637.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021042497.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021040553.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021050121.1",17,815,0,3704,0,110,1825,762,1913,77,0,0,0,0,0,0,0,0,356,2375,3481,3673
"XM_021059399.1",0,0,0,0,0,2357,0,307,190,0,375,0,0,0,0,83,0,0,813,0,0,0
"XR_002334529.1",0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021051285.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021060280.1",0,0,0,0,674.956003,0,0,0,395.472231,0,0,16.842104,0,0,0,0,0,347.471684,261.982539,0,1130.972591,873.48552
"XM_021040404.1",779,2804,1457,3694,4509,516,3942,3326,1990,4954,1,0,239,0,1,5000,3568,2961,10241,10557,28160,34338
"XM_021048154.1",410,546,471,1146,791,315,539,361,327,0,0,0,0,0,579,1715,188,287,505,637,1642,1481
"XM_021046810.1",0,0,0,0,0,0,0,0,101.763592,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061371.1",0,0,0.00025,0,0,0,0,200.831134,380,0,0,0,0,0,0,0,0,6.387146,0,0,0,0
"XR_002335049.1",0,1.810132,2,1,0,0,0,0,0,0,0,0,13.745407,0,8.407485,0,15.209194,7.991626,0,4.390157,10.62,32.128957
"XM_021058449.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021052481.1",565,0,378,131,0,0,247,481,324,1199,0,217,0,0,0,1520,381,76,232,100,2202,2334
"XM_021039274.1",45.040158,0,0,0,0,0,2.124704,58.388036,0,17.407165,0,0.605693,0,0,0,4.622655,0,0,0.687449,296.337574,82.349008,0
"XM_021050853.1",0,0,680,3,819,0,1617,1085,614,34,0,0,0,0,102,2036,0,529,1721,1862,0,8687
"XM_021045068.1",11747,4282,1634,2947,10907,16734,21412,4151,6162,5788,0,0,8390,304,5120,20748,5996,10251,10140,10955,23945,24189
"XM_021045844.1",35,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,564,0,67,1377,0
"XM_021050089.1",101,32,0,0,0,0,31,18,0,0,0,0,0,0,0,0,0,0,0,0,1521,0
"XM_021048032.1",24,0,0,38,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,10,17,39
"XM_021042219.1",5.421907,254.538417,70.86888,14.518325,0,127.281709,110.322876,169.77344,0,130.93111,0,0,0,0,0,23.824515,90.811863,674.685042,85.124391,13.178604,217.897951,637.324953
"XM_021052953.1",4728,6543,3316,3578,6653,6490,9440,4409,4421,5077,206,0,0,0,16766,4065,4694,9410,14415,6685,27279,2464
"XM_021046285.1",0,0,0,0,0,0,0,0,1894,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021041531.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021045032.1",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.000338,281.975874,0,0
"XM_021052029.1",10.092008,0,2.13759,0,0,0,0.18055,0,0,0.200306,0,0,0,0,0,0,0,0,0,0,0.389464,0
"XM_021051839.1",0,0,0,0,0,0,0,0,0,0,0,0,0,916.503619,0,0,0,0,0,0,0,0
"XM_021054278.1",770.820366,980.445241,103,130.594139,1178.291821,0.731475,613.906878,455.374271,655.451568,571.208379,1.116734,0,0,0,1402.357983,1871.355701,529.932,399.264319,1439.811486,586.333729,1572.214727,2796.957466
"XM_021040758.1",0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,384
"XM_021053162.1",1,2074,0,0,2140,0,147,574,1407,562,0,0,0,0,0,0,0,0,0,684,1,0
"XM_021059297.1",52,3,1,220,291,0,749,120,0,17,0,0,260,1,0,0,0,6,21,8,71,808
"XM_021042322.1",128,0,42,0,0,0,329,86,221,0,0,0,0,0,0,0,0,0,0,765,1509,766
"XM_021038832.1",202,3,0,0,0,0,72,97,0,0,0,0,0,1023,0,0,0,0,4,191,0,0
"XM_021059965.1",579,0,1447,1641,214,8140,12117,2507,994,4329,3,1,17,209,7988,13522,0,2305,2185,2132,4449,14671
"XM_021051591.1",0,0,0,0,0,0,3.584453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021039303.1",0,0,0,0,0,464.536749,0,69.715206,0,0,0,0,0,0,0,0,0,927.116053,0,0,0,0
"XM_021048346.1",1193.999036,0,1121,1995.998849,0,2291,1623,403.989279,0,832,0,2113,0,0,0,0,0,2526,1601.995691,635,1,2878
"XM_021057447.1",0,0,0,4160.995502,0,0,202.277619,204,135,0,0,0,0,0,0,0,0,0,0,1291.994823,0,0
"XM_021050962.1",0.72883,0,0,1,0,0,978.613062,3.563291,358.551621,0,0.71229,0,0,0,0,0,0,0,0,0,0,0
"XM_021040751.1",36,1,105.210231,0,0,1084.069382,171,511.258361,1,1184.453018,6,0,0,0,0,523.487778,0,228.701705,1056.750139,1388.418436,0,32.192977
"XM_021047673.1",256,0,141,168,231,410,167,120,241,500,0,0,0,0,0,201,0,0,104,192,1375,0
"XM_021044263.1",0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,259,0,0
"XM_021051489.1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"XM_021055106.1",647.066119,882.67108,132.717359,953.594137,830.904374,766.141996,859.024942,501.800822,430.932561,1371.418947,0,1202.510597,29.91565,3730.401841,10,0.00208,442.034443,283.051524,346.085539,1032.601284,3534.110335,5126.807667
"XM_021053262.1",1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"XM_021053686.1",52,0,42.879442,0,0,0,884.582109,86.906975,0,438,0,0,0,0,0,0,0,167.446168,0,0,924.822752,0
"XM_021038234.1",0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"XM_021036751.1",1.086197,0,37,731,749,0,0,330,465,858,0,0,0,0,0,0,4,1201,0,1105.968655,880,2684
"XM_021056467.1",75,0,3,0,0,0,360,110,2,0,351,0,0,677,0,0,0,0,0,350,2059,0
"XR_002335216.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021056934.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021045781.1",60.540781,0,762.462682,1289.724938,133.009952,0,1325.914377,1504.579813,2599.362071,3,0,0,0,0,2076.820465,1947.052547,361.615183,728.808713,1474.529775,5607.082872,1437.95841,14.592569
"XM_021039372.1",0,0,0,0,0,30.042065,0,114.333008,0,0,0,0,0,0,0,0,0,35.169087,153.85249,154.627867,23.244504,0
"XR_002334654.1",8859,15771,4601,3980,7274,2697,6426,11252,7207,10755,416,1059,3061,14790,4995,10561,3099,6832,8834,14983,21034,40860
"XM_021042541.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061014.1",845,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0
"XM_021049229.1",0,0,0,0,0,8,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XR_002335251.1",0,69.048174,31.163792,456.482961,0,117.052975,1.0763,37.661657,4.079117,166.725757,49.867475,0,0,899.294089,0,0,0,3.340773,0,251.310705,825.170725,105.048696
"XM_021043296.1",8,0,0,0,0,4,0,49,2,0,0,0,0,0,0,0,0,31,0,0,1,0
"XM_021060230.1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021042091.1",4,0,0,0,0,0,9,205,0,0,0,0,0,0,0,0,0,0,12,181,0,0
"XM_021042394.1",247,0,191,0,0,1491,1380,454,403,0,2,0,0,5372,0,56,0,983,0,209,7256,1553
"XM_021060512.1",0,1008.450829,53,785,1162.751777,1736.052236,1380.890089,369.207336,401.416345,610.78621,0,0,0,89,1,492.030737,0,552.742984,425.663059,1129.226108,4113.201119,1388.799074
"XM_021050268.1",96,76,110,401,0,229,645,113,166,160,221,0,0,1,976,2,138,89,63,474,865,4729
"XR_002335276.1",272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021038204.1",18068.059306,20119.927386,17211.586837,20818.00728,16712.432312,6044.165287,22071.643647,18349.043406,25241.914246,17632.211014,917.87505,4971.683816,11011.368635,13414.910093,21365.851833,38366.123738,10134.73283,17841.150702,49990.786293,39685.026518,52910.255325,102879.304259
"XM_021055243.1",2,0,0,0,0,0,9.438408,0,0,0,0,0,0,0,0,0,0,0,0,1.571897,0,0
"XM_021041710.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021048106.1",24,0,30,749,29,276,0,158,223,139,0,0,0,0,0,0,4,28,0,368,0,0
"XM_021048679.1",0,0,42.386991,0,0,0.22495,0,630.753851,0,0,0,0,0,0,0,0,587.403843,0,164.400142,1851.471368,0,47.858073
"XM_021057632.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021051501.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021060819.1",0,0,80,0,0,1522,0,179,0,0,0,0,0,0,0,0,0,0,800,0,0,1017
"XM_021040107.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021042838.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061152.1",0,0,0,0,0,2107,0,6,0,0,0,0,0,0,43,0,0,0,0,322,0,1113
"XM_021057714.1",0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021054411.1",3,0,0,0,0,0,0,36,0,0,0,0,0,0,1,0,0,277,281,797,0,0
"XM_021061583.1",0,235,1813,4864,0,0,552,1094,4050,18,0,0,0,0,0,0,0,3964,661,6058,21513,0
"XM_021060947.1",4,0,0,425,0,0,0,41,0,1,0,0,0,0,2,0,0,0,0,798,0,0
"XM_021050367.1",1396.16372,0,0,0,0,0,80.397482,0,0,0,0,0,0,0,0,0,0,0,0,1753.426871,0,0
"XM_021062024.1",14.547765,0,426,0,0,1.011019,860,558.525717,1,0,3,0,601,0,3757,0,1118.773827,488,653,952.141433,1222,0
"XM_021051513.1",745.998687,0,0,0,0,0,0,0,0,0,43.087489,0,0,0,0,0,0,0,0,0,0,0
"XM_021050453.1",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021048723.1",5,0,0,2.051064,237.990945,0,0,24.139948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021050380.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021047089.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021041242.1",3,0,0,223,0,2,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,6
"XM_021057314.1",0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XM_021061588.1",123,0,329,1248,0,0,3,197,0,0,1,0,0,7,0,0,0,0,0,648,0,0
