"row ID","ApoSym_Mean","Sym_Mean","Apo_Mean","Nan_Mean","ApoNa_Mean","Significant_Sym_vs_Apo_suffix","Significant_Sym_vs_ApoSym_suffix","Significant_Nan_vs_Apo_suffix","Significant_Nan_vs_ApoNa_suffix","Significant_Sym_vs_Nan_suffix","Significant_ApoSym_vs_Apo_suffix","Significant_ApoNa_vs_Apo_suffix"
"K03250",2.8919923278651316,-4.234991373642844,0.7316969064838528,3.9416270150089767,-1.511126324971599,0,0,0,0,0,0,0
"K03251",0.8817295016525317,-0.4127495933566061,-1.6253913606314079,2.328641334121752,-0.2637057157770784,50,0,50,0,0,50,0
"K03252",2.2581461986429567,-4.206137214733646,0.4171147883113451,2.872456295022978,1.081049822853816,0,0,0,0,0,0,0
"K03253",3.260224289495767,-4.77745476965746,1.3615463749531513,3.437985841487313,-1.5860274095872637,0,0,0,0,0,0,0
"K03254",0.2496224564931272,-2.4983640673318797,0.7208004946733606,2.2556224494391977,1.123734099947086,0,0,0,0,0,0,0
"K03255",4.179718981544038,-2.944216195423232,1.210253633832699,1.4281762571892487,-4.5230315586373475,0,0,0,50,0,0,-50
"K03256",1.9069558613187605,-0.7416474471725216,0.4730870497633377,-0.18358671213933442,-2.299856578652453,,,,,,0,0
"K03257",0.2977589894212329,-0.8507986990266764,-0.09988129863490514,1.497451662421507,-0.1256504156787,0,0,0,0,0,0,0
"K03258",2.2698626344888644,-6.379153639662191,1.6471366559084568,3.851245049653043,2.3787300790091415,0,0,0,0,0,0,0
"K03259",2.5341735139301016,-2.8585239604220534,0.21062301184094767,2.2880676167910936,-1.1456805722320698,0,0,0,0,0,0,0
"K03260",1.74530012406952,-1.9714719653985897,0.008386809358416236,2.10961922492106,-1.0894868498371082,0,0,0,0,0,0,0
"K03262",2.07167862107094,-5.2544536869791605,2.4236144632947787,4.438475038283415,-1.421722804934617,0,0,0,0,0,0,0
"K03263",0.41899746842566216,-0.65277754455595,-0.279611251260226,1.4341314991721696,-0.3608867720026604,0,0,0,0,0,0,0
"K03264",3.1158543200177578,-3.660385145380877,1.9980884429686534,2.4579174978319447,-3.6603851453808764,-100,-100,0,0,0,0,-100
"K03265",0.01037335780414654,-3.63299356870363,0.9426042691236439,7.184101554808104,-1.5064104622804977,-100,0,0,0,-100,0,0
"K03267",3.5769470380265247,-2.505985108526671,-1.1713906221755288,0.6459417245524701,0.35676779941587755,0,0,0,0,0,0,0
"K03283",1.1864880614941395,0.10626586561890823,-0.7048966079933109,-0.33935308126057756,-0.6758310724786202,0,0,0,0,0,0,0
"K03320",0.3887771859516947,-0.16531764553556472,0.0996704757838886,0.07240954455207992,-0.5558536897069226,,,,,,,
"K03327",2.8461187235280785,-4.508044855121204,1.3291316800286217,3.39229263342204,-1.3349535957741285,0,,0,0,0,0,0
"K03331",1.378005247702394,-1.7456564255657416,-0.39078969116998963,2.460000354344883,-0.6140467641007405,-100,-100,0,100,-100,0,0
"K03341",2.485618158961443,-2.1883132017036537,-2.35497986837032,1.7252839090169987,2.4336120100717697,,-100,,0,,100,100
"K03347",1.875363082570528,-5.212605059000125,0.9785601169116431,3.7733456587305674,1.8953257934660612,-100,-100,0,0,-100,0,0
"K03348",0.7031071532963874,-0.08957811819462531,-0.5407265507960451,-0.7407265507960451,0.6492484496847256,,,,,,,
"K03349",0.39881138756540085,-0.8375873286597632,-0.837587328659763,3.24405522113656,-0.837587328659763,,,,,,,
"K03350",-0.5511595365033095,-2.0232570388834663,0.9616085120588818,7.101283425812988,-3.7388509739720055,0,,0,100,0,0,-100
"K03351",-0.9029637106062349,-0.9029637106062349,2.270076616061198,-0.9029637106062348,0.43036962272709844,-100,,-100,0,,-100,0
"K03352",0.6920692831842062,-0.7686868664512142,1.1527791962987082,-0.7686868664512141,-0.7686868664512141,,,,,,,
"K03353",3.6902620770409538,-3.919124293172921,-0.8999099274999403,2.3930371439153646,0.794624526528786,0,-100,0,0,0,0,0
"K03354",3.8514251175846015,-3.410550493119933,-2.3577075541561863,3.945556831630072,0.38601488222909985,0,0,0,0,,0,0
"K03355",2.7414942842203,-2.5379213387331965,-0.38417892629914197,0.39151240139539245,0.7554713462024034,-100,-100,0,,,0,0
"K03357",-0.38526061049847266,-0.38526061049847266,-0.38526061049847266,-0.3852606104984726,2.439983866490327,,,,,,,
"K03358",-0.5863936029702548,-1.435979105658972,1.196373243001963,1.053222744368694,0.8021027335630688,-100,,,,,,
"K03362",2.9639084092628125,-6.158652460480876,-0.367494534881036,5.218913865503312,2.7710345981554756,-100,-100,0,0,-100,0,0
"K03363",0.594861730902305,-1.1562145295474813,-1.3228811962141478,4.848676030828847,-1.3228811962141478,,,0,0,0,,
"K03364",-0.030960848428471105,-3.133666777789734,0.7126239200492693,3.9485766039171692,1.1826518322943025,0,0,0,0,0,0,0
"K03372",1.0252462030615517,-0.31578036417649336,-0.7753328579296215,1.7954401064963497,-1.5804016200299156,,,0,,,0,
"K03377",0.24072936524769176,-1.3277509135983139,-0.3080630807158433,-0.8735883756816094,3.6413130619918235,,0,,-50,,0,0
"K03386",1.7527930870071495,-4.036495203775142,0.6581817131885694,3.912100368654479,0.14259870523627222,-50,-50,0,0,-50,0,0
"K03392",-1.135104791609805,-0.09696834319382476,-1.135104791609805,5.112724116696803,-1.135104791609805,,,0,0,0,,
"K03424",2.034517079661983,-2.6815053102074025,-0.32179426581657283,1.7646424830345746,0.7438301143045456,-100,-100,0,0,-50,0,0
"K03434",2.597805818776004,-2.7968944583194615,2.201910983193558,0.39115537167578274,-2.7968944583194615,-100,-100,0,,,0,-100
"K03439",3.3440183345706935,-1.2567028154487174,-0.3279315774937724,-1.2567028154487172,-1.2567028154487172,,-100,0,,,0,
"K03440",1.3380684916612873,-0.48537383605795736,-0.17317128512218977,-0.48537383605795736,-0.48537383605795736,,,,,,,
"K03447",0.5548605412835915,-2.068854003162746,0.019756877628081072,1.6472486208606736,1.5327636872786983,0,0,0,0,0,0,0
"K03454",2.7284902811629337,-1.3995646053604311,-0.4045203647980351,1.2562377055933205,-2.330391688813957,,0,,,,0,
"K03456",1.5819385561409836,-2.804840322793094,-0.43988779931943,3.6993582551350945,0.006904462415166179,,0,0,0,,0,0
"K03462",1.1708871426648957,-1.5512193134847978,0.03173147451064995,-2.315379730271657,3.413453995282011,,,,-100,0,,
"K03469",2.7332336684392162,-2.5856428788911927,0.633111781293946,0.2768447348589206,-0.7161347266318028,-100,-100,0,,,0,0
"K03504",2.70468534908698,-2.8448358584025213,-0.05512590895337477,1.101958991834701,0.17178032474766614,,-100,,,,0,
"K03505",3.7161428838989004,-0.9820298901507356,-0.7074874880648226,-0.38012215311376196,-2.6702437263082297,,0,,,,0,
"K03506",0.2975007414853277,-0.41949175865890365,-0.41949175865890365,-0.41949175865890365,1.4617936379326713,,,,0,,,
"K03509",3.3648716448215064,-1.9995808032526574,-0.6087415411752823,1.4051922370142647,-1.9995808032526572,,-100,,,,0,
"K03510",-0.8016779630649105,-1.622613415866383,-0.7433632006553665,8.283641207026022,-2.463345769092792,,,0,100,0,,
"K03511",3.176579728864316,-1.8530268360879085,-0.4507813850032576,1.0160832684952952,-1.8530268360879083,,-100,,,,0,
"K03512",-0.26008798166514385,-1.7453409326055636,2.39719301314051,1.674181078691081,-1.7453409326055633,-100,,0,,,0,-100
"K03513",0.9432856300755248,-0.6220240673826585,0.5495721316428561,-0.6220240673826585,-0.6220240673826585,,,,,,,
"K03514",1.1476954538219828,-0.5159226890792107,-1.645585088591636,1.1415166181609142,0.72014481794693,,0,0,,,0,
"K03515",0.08957476496676461,0.9255331832426203,-0.08214180983247671,-0.9317273125211937,-0.9317273125211937,,,,,,,
"K03521",0.7962957000682362,-1.8215506638494894,0.03488551934042547,2.3981311108065655,-0.1403318154553569,0,0,0,0,0,0,0
"K03522",1.7541223197921876,-1.7145919317611993,1.460368343561768,-2.2511161891511806,0.3228156137503196,0,0,0,0,0,0,0
"K03537",3.8573709767933844,-2.1122869468471226,-2.1122869468471226,-0.3758024916374726,1.6919030020879475,,-100,,,,100,
"K03538",2.6773448091920278,-1.3863629199454364,-3.1558109370920455,4.1949270191400405,-0.6247576327491382,0,0,0,,0,0,
"K03539",3.0455232799339536,-1.582928556198298,-1.7513919840071872,0.04870887918731359,0.960262739998007,0,0,,,0,0,
"K03540",1.8463246914747384,-2.1599309949378855,0.4849055246103712,2.5444825776953217,-2.110004281294734,0,0,0,0,0,,0
"K03544",2.711066885615019,-3.563648454546817,-2.1540204618453056,3.7080934490597133,2.4907927537510623,,,0,0,,0,0
"K03574",0.6830276240772366,-1.2774766833145792,-1.8749704334347719,3.4570149103869854,1.084509805171398,,0,0,0,0,0,
"K03575",0.4027135995625045,-1.7567660017860285,-1.1178799557855483,1.811375537682132,2.8941003929283307,0,0,0,0,,0,0
"K03593",3.3725468012159037,-2.017536914724757,-2.017536914724757,3.7942609333556945,-2.017536914724757,,-100,0,0,-100,100,
"K03595",1.8848826258817204,-3.9728717633562547,2.061779004440076,1.0818263960170065,0.28614774682584465,,0,0,0,,0,0
"K03626",0.5941921883711402,-0.9122185539524568,-0.4636834888956959,1.5468422607154104,0.060080348063767886,0,0,0,0,0,0,0
"K03627",3.014034201124046,-5.474180901931516,3.584195668358493,-0.6493376222959943,0.6006496436881232,-100,-100,,0,,0,0
"K03635",1.9462401158951077,-1.3172698029217607,-1.2902982929144053,2.2318212609404524,-0.6905180267314344,,0,0,0,0,0,
"K03644",1.4993824336117447,-4.7904631871401335,1.6379496387314851,4.040804234887277,0.3112353521542728,0,0,0,0,,0,0
"K03648",2.163069684445986,-0.6950204954252899,-0.4950204954252898,-0.6950204954252899,-0.6950204954252899,,-100,,,,0,
"K03652",0.5185170516709284,-0.11212684928706623,-1.0429539327405921,2.141269099764165,-1.0429539327405921,,,,,,,
"K03654",0.7089644430298528,-0.5149674001714505,0.22748250847183946,0.4998517839222667,-1.030661902748853,,0,,,,0,
"K03660",1.3516789053574565,-0.6916702662816049,-0.29167026628160475,0.30832973371839517,-0.6916702662816048,,,,,,,
"K03661",2.0160604829908277,-2.4900002452669305,-0.781459341981551,2.6470368424271085,0.2752950797579544,0,0,0,0,0,0,0
"K03662",1.2802479088078753,-1.7728116017175084,-2.06565420684342,5.200113132401275,-0.3454794322403576,0,0,0,0,0,0,0
"K03671",0.7194052348201321,-1.1580836607662393,-0.25395866150285984,0.33807201291408884,1.2023510197562677,0,0,0,0,0,0,0
"K03676",-1.0194496749681954,-0.9748730852760701,0.6733648876503833,4.760365450343958,-2.2338113009287976,,,0,100,0,0,0
"K03678",2.897278795905703,-3.21442785302672,2.201145848023076,3.7179913939924285,-5.786510094486951,0,0,0,100,0,0,-100
"K03679",3.7314349479905506,-3.9374091782803795,-1.311930926753934,5.3420990591721145,-1.4997874046723814,0,0,0,0,0,0,0
"K03680",1.9746752517659738,-4.398505312991924,2.0191204732996217,1.747232924595755,0.39345149294543,0,0,0,0,0,0,0
"K03681",0.9497723287013349,-1.043797907756057,0.426102531859361,0.4782661184488529,-0.6837950705378979,,0,,,,,
"K03685",-0.09745737185190056,-3.4284317753239044,1.5554374229636871,2.8927668808429656,1.5341299179518657,0,0,0,0,0,0,0
"K03687",0.6774923436703961,-4.957009605496304,2.291609456216206,3.4005807740545153,1.5649354371270876,0,0,0,0,,0,0
"K03691",1.334512040417151,-2.3091258496911626,0.295425307473399,1.4730457593668493,0.42864369353122483,-100,-33.33333333333333,0,0,-100,0,0
"K03695",1.0929938359191231,-1.4911701971681364,-0.7213455335167952,-1.7553305338052574,4.118257090804317,,0,,-100,0,0,0
"K03754",6.374008512799204,-2.0202458135822434,-3.1971961469375776,-0.7373151741211257,-0.5168804751504308,,,,,,0,
"K03768",2.3952211622155195,-3.158825601960113,0.24555764387016055,2.463886025442054,-0.547532831664626,-33.33333333333333,-33.33333333333333,0,0,-33.33333333333333,0,0
"K03781",-0.2788770789316025,-0.727710617280604,0.2625615534886771,1.6396512498242952,-0.1570374728582156,0,0,0,0,0,0,0
"K03783",-0.8105487004795947,-5.019734678959877,3.340367865695734,4.992000497516172,0.8311035850433526,0,0,0,0,0,0,0
"K03793",0.003952983341340088,-0.46909402455176946,0.44995153006450617,3.355605972456875,-3.1739254456964137,0,0,0,0,0,0,0
"K03801",1.996177857470085,-1.7465101860488108,0.19770965169262655,1.5830513762085776,-1.7465101860488106,,-100,,,,0,
"K03841",2.836216710396609,-4.252836157776682,0.08582213579854014,-0.22983984308123043,3.8654474149760087,0,0,0,0,,0,0
"K03842",0.8592245553140079,-2.2566386322019945,1.199459342286944,3.338776067271065,-2.2566386322019945,,0,,0,0,,
"K03843",2.1761288321104653,-1.9836957049773265,-1.2256438688478548,0.8829914837853317,1.5002583207316391,,0,,,,0,
"K03844",1.0228806694672852,-1.1334096671970717,-1.1334096671970717,1.809962404990588,0.6410719256198669,,0,,,,0,
"K03845",3.814484578479072,-2.001981864466762,-1.3100955407393027,1.8319638638340034,-2.001981864466762,,-100,,,,100,
"K03846",0.9576297111646028,-2.5880526751538087,-1.1631278980071942,7.167789934348869,-1.6491876059702697,,0,0,0,0,0,0
"K03847",-0.07381343671963514,-1.278286999325326,-1.278286999325326,2.70596008307017,2.104114642322083,,,,,,,
"K03848",3.4062352859524276,-1.7449111819028393,-1.1834401974913185,-1.7449111819028391,1.5300750649400015,,-100,,,,0,
"K03849",2.9399463977313736,-5.394830040162703,1.4148579095077602,2.7725605450207067,0.7590923565728109,-100,-100,0,0,-100,0,0
"K03850",1.131756294474367,-1.3981398533193536,0.28543064965782605,1.8324413197377385,-1.3981398533193534,,,,,,,
"K03857",-0.868650273762026,-1.8165545193205384,-0.8849562508613456,8.925995781481792,-2.370209201801765,,,0,100,0,,
"K03858",2.2308470346450573,-3.7658603187216,2.2391834243635826,5.515134282682714,-5.4334644102539125,0,0,0,100,0,0,-100
"K03859",3.9675579214102425,-4.040043140867694,0.16630725476789365,-1.0934264732394863,2.2837374613446517,-100,-100,0,0,,0,0
"K03860",0.29876160834419496,-1.032880688206164,0.5940045758380212,-1.032880688206164,1.6106984243147977,,,,,,,
"K03861",1.4856097952713967,-2.2683493813670976,-0.3251569833160683,1.300194747753375,1.3024159950552727,,-100,,,,,
"K03868",3.338060514484248,-4.3387110746843875,1.8202392856461638,0.05363205863463394,0.026623757183452446,,0,0,0,0,0,0
"K03869",4.61826606436001,-1.965217785814927,-4.377010584902724,1.7713805224992898,1.756962583368422,,,0,0,,0,0
"K03870",2.7937385631791365,-5.582441919571969,0.9667491947416733,2.518853034638936,2.378551207970318,-100,-100,0,0,0,0,0
"K03871",1.298643874681319,0.2534018907271981,-0.13441459053079988,-1.2235929608526308,-1.2235929608526308,,,-100,,,,0
"K03872",0.8860283294181203,-2.765893688426264,2.127103413277461,-0.019992097484751614,0.5298932365113092,0,0,0,0,0,0,0
"K03873",0.6286048806699667,-0.0856623415644153,-1.6311751605347993,0.95206181054962,0.8902133390205972,,,,,,0,
"K03875",-0.4368647635139705,-0.4368647635139705,-0.4368647635139705,2.766810168921814,-0.4368647635139705,,,,,,,
"K03909",0.5238427236834589,-0.8273095675422795,-0.7097309285052357,1.9883537647247729,-0.02392095493725152,,0,0,0,,0,0
"K03910",1.1221451375386042,-2.3348853438556674,1.2068642090750068,-0.754638408366622,1.5427268517219377,0,0,0,0,0,0,0
"K03926",2.114035042466,-2.0558804480731347,0.4778535371154171,0.4318481697017508,-0.639901572857842,0,0,0,,,0,0
"K03934",1.545635626009516,-2.6622908896661652,0.3368065399875139,1.509855055786869,0.6773231135504141,0,0,0,0,0,0,0
"K03935",2.5217145110977617,-3.1998652658866384,-1.8996584117766535,3.589580093814593,1.7733902724234991,0,0,0,0,0,0,0
"K03936",2.649466682145861,-4.360263383573018,-1.1044574514455685,3.5749163367765453,2.5705950458689992,0,0,0,0,0,0,0
"K03937",1.5350379363261897,-3.0769677599896514,0.0006850297785197523,2.908397911339556,0.6859993317985706,0,0,0,0,0,0,0
"K03938",1.6445732456850806,-4.31028910403663,1.8325086631259282,2.27068547070032,0.5547562226879256,0,0,0,0,0,0,0
"K03939",1.4004321779447082,-1.1775661365039292,-1.6178667026381945,1.747961826081803,0.969561321415199,0,0,0,0,0,0,0
"K03940",1.4884521559207595,-1.9673562705450378,0.043257469431448606,2.2442907690028515,-0.8624276034997893,0,0,0,0,0,0,0
"K03941",1.2064494762984226,-3.946586495263163,0.8954920933762217,2.901199251939007,1.488737789129578,0,0,0,0,0,0,0
"K03942",2.742450751519537,-4.738984407262936,-0.6058536798797913,3.6287703312557413,2.288203363870557,0,0,0,0,0,0,0
"K03943",2.1727511632813723,-3.172304003723,0.19795175588793995,3.0934677976616873,-0.7000313221645447,0,0,0,0,0,0,0
"K03946",2.343253379418124,-4.701850289277201,2.0206067196729074,-0.797725042310983,2.9283254557136646,0,0,0,0,0,0,0
"K03947",1.7301936585163813,-3.0079348378820985,-0.0573549310450705,2.3145711074075472,0.9132340225711358,0,0,0,0,0,0,0
"K03948",0.6069233584861444,-1.3897888423201104,-0.008350318951580948,2.0066729182036873,-0.22471696612107434,0,0,0,0,0,0,0
"K03949",2.224072637993812,-5.252947817232251,0.9879250638540051,3.3861843670068104,1.766381764377991,0,0,0,0,0,0,0
"K03950",2.2253893654819836,-4.934707595703616,-0.1743023572306498,4.138358382498185,2.3125784618234904,0,0,0,0,0,0,0
"K03951",2.0643232370585745,-3.4846322479488583,1.663670857062367,1.9287557494943943,-1.1728147437982486,0,0,0,0,0,0,0
"K03952",1.5198089167903739,-2.4622596981372626,0.8546873265092696,2.411974197214307,-1.4449485397725195,0,0,0,0,0,0,0
"K03953",3.470518211049552,-6.066723193196119,2.2730495464479925,3.8128209534477953,-1.2519874962181265,0,,0,0,,0,0
"K03954",-0.7350808327870668,-2.324721817223687,-0.24168732522862654,1.8735108350112553,4.4038797294622745,,,,0,0,,0
"K03955",0.8250551895608755,-2.566355157410003,0.5761766376454387,1.50067346278066,1.2966504733621484,0,0,0,0,0,0,0
"K03956",0.6785177028372561,-1.376743686249612,0.4078012257129473,1.7775130567159088,-0.8345572318003551,0,0,0,0,0,0,0
"K03963",1.9228219964121593,-3.6100844089934596,0.4390743721610888,2.479137709704782,0.8045371606600544,0,0,0,0,0,0,0
"K03964",1.5841062226215785,-3.8425197199912753,0.6328757204397789,2.6532825551857475,1.3367869796945346,,0,0,0,0,0,0
"K03965",1.8065838197157418,-2.704064522838362,-0.0802005494895992,3.0098794796343897,-0.47905588433457225,-100,0,0,0,0,0,0
"K03966",1.83207989806112,-1.5433069716646481,-1.5381668679707141,2.0222951062124683,0.5744637869661535,0,0,0,0,0,0,0
"K03979",-0.09007429949897844,-0.09007429949897845,0.3062526182965268,-0.09007429949897844,-0.09007429949897844,,,,,,,
"K03990",2.347929401236259,-3.362702167982303,-0.2421461002371338,2.0698583229173018,1.1459071780487629,0,0,0,0,0,0,0
"K03992",2.78949411503186,-3.4859375683618574,-2.398320708553311,5.025888843790884,1.2940306154685808,0,0,0,0,,0,0
"K04043",2.946184570908492,-5.511682131364734,1.5232802425213723,3.0244448387770966,0.549811401569267,0,0,0,0,0,0,0
"K04077",2.050150052912427,-4.85208822169026,0.7258832211823816,3.603930248614023,1.4735240712751452,0,0,0,0,0,0,0
"K04078",3.8751886381755454,-5.470481394924457,1.1681816595132837,2.9688307664740714,-0.43348513943987377,0,0,0,0,0,0,0
"K04079",3.101077955365071,-4.502363587666942,1.5311391364802596,3.4072423905222546,-2.122877034930595,0,0,0,0,0,0,0
"K04082",3.5661943549842547,-2.869688345441744,-0.43614199722109553,-0.2825046012935841,0.8051273625718045,,-100,,,,0,
"K04097",0.5781749931554471,-2.335749388256471,-0.11576739724369237,2.225707802445303,1.6751116475480468,0,0,0,0,0,0,0
"K04134",0.1604372514092554,0.2330885122574631,-0.05285437031245625,-0.04757626885144749,-0.5979055574914772,0,50,-50,0,50,0,-100
"K04135",1.3435117507335532,-1.8391518191049752,0.9033700083907963,-2.054565360831738,1.9880660671677715,-50,-50,-50,-100,0,0,0
"K04141",1.0744718065041137,-0.7563036444272349,-0.13617300603778443,0.26698450083553876,-0.31820854609161753,,-100,0,0,-100,0,
"K04142",-0.1645292377889113,0.02640945292366359,0.7645187320362195,-0.05607934898186012,-0.9967220472776475,0,0,0,,,0,0
"K04143",-0.2786037734974985,-0.2786037734974985,0.947252829891495,-0.2786037734974985,-0.2786037734974985,,,,,,,
"K04144",1.1024486350011657,-0.5798220400364864,-0.6610999192865755,1.1854502301175414,-0.7613873429022195,,-100,0,100,-100,0,
"K04148",2.083940274563205,-0.6129236101656486,-0.6129236101656486,-0.6129236101656486,-0.6129236101656486,,,,,,,
"K04150",0.3475549588270442,-0.4219985804712356,-0.1791758390908723,0.7447869847055809,-0.1814216899900631,0,-15.384615384615383,22.222222222222218,11.11111111111111,-10,16.666666666666664,25
"K04153",0.7153168137816226,-0.8760065333574443,0.054870839039477454,-0.5723518508762171,1.040718829555939,,,,,,,
"K04160",-0.04500537585407409,-0.4371608718889153,0.4157227634898406,0.6129453381648534,-0.3564859071133005,,,0,0,0,0,
"K04179",-0.48874273508137733,-1.802713856747567,-1.802713856747567,3.325502430603235,4.099019602606805,,,0,0,0,,100
"K04194",1.847245439837789,-3.556309582886705,1.1651877780844409,1.9669339592533162,0.12496317664970957,-50,-50,0,0,-100,0,0
"K04199",1.624958732284258,-1.1327441542370633,-0.8157516540928323,2.0495539990588156,-1.1327441542370633,,0,,,,0,
"K04200",2.0134837265465944,-0.5922010960431159,-0.5922010960431159,-0.5922010960431159,-0.5922010960431159,,,,,,,
"K04202",0.47221404911003567,0.2357629019869207,-0.3432406961337912,-0.34324069613379116,-0.34324069613379116,,,,,,,
"K04203",0.07760485197256585,-0.36591338400660434,0.5776156887114196,-0.3659133840066043,0.0057059175465037845,,,,0,,,
"K04205",-1.0147382487662329,-2.560322339678873,-0.9088447711403422,4.3823198116749555,3.9442965675270782,,,0,0,-100,,0
"K04215",0.2662355720994952,-0.5978965548900018,0.2462832455423669,-0.7645632215566684,1.1061583019335681,,,,0,,,
"K04218",0.4366619741438462,-0.6453671390321305,-0.0577540794282034,1.5687457105284999,-0.909524590323644,0,-50,0,50,-33.33333333333333,0,0
"K04219",-0.13601132729628904,0.05656153677306303,0.12900896730692002,0.31455885373244513,-0.41601132729628904,,,,,,,
"K04220",0.8506952459005788,-0.43021044157147814,0.2818098138709687,-0.5135437749048115,-0.5135437749048115,,,,,,,
"K04221",0.5061577157807571,-0.47285057676881925,-0.07112117832284733,0.21104400940639417,0.009596248368061585,,-50,100,0,0,100,0
"K04223",0.09893947650396061,-0.1783352256934209,0.016609813405834353,0.1915145570365162,-0.02742625549933277,,,0,0,0,,
"K04224",0.67580854071875,-1.0384078069242504,0.09894700038109401,0.8515597772727683,-0.06600339859067432,-28.57142857142857,-33.33333333333333,0,0,-14.285714285714285,0,0
"K04230",0.12694383616506877,-0.22316237940414252,-0.13105560053603504,0.40751976997614603,0.04565792945041611,0,0,0,-50,0,,100
"K04231",0.3243218448046677,-0.41207699308979034,-0.09162395516797334,-0.41207699308979023,0.848401163208213,,-100,,,,0,
"K04233",0.5836136703307082,-0.8784488380755131,0.4355829019953884,0.7064765455387335,-0.6482398232645353,0,0,0,,0,0,0
"K04237",-0.5259787104038212,-2.6939671408773913,0.7515414510078378,4.988333340831398,0.02366303991669083,0,0,0,0,0,0,0
"K04238",1.3926442122017757,-0.40960123888287514,-0.40960123888287514,-0.40960123888287514,-0.40960123888287514,,,,,,,
"K04239",1.1596003360831848,-0.8397931921765465,0.35306929703029655,0.16817040630621838,-1.009700077142261,0,-50,0,0,50,33.33333333333333,0
"K04240",0.46459161084434564,-0.7822609190496271,0.41655800761861045,0.9461107497848686,-0.850171609123874,0,0,0,,,0,0
"K04248",-0.24632664942549615,-1.144045601736302,2.18315726972093,0.370752438049849,-1.3107122684029686,-100,,0,,,0,-100
"K04253",2.2271057346801335,-1.6980023024127822,0.33821392655854154,0.8184741385072216,-1.698002302412782,0,-100,0,,,0,
"K04255",0.3601994629968409,-0.1636691431827005,0.03260648064164024,-0.16366914318270048,-0.16366914318270048,,,,,,,
"K04256",-0.1651106081987054,-0.14099593069676478,0.1618147679326392,0.20134176037085427,0.08614316813278575,,,,,,,
"K04261",2.0613247393705922,-1.7733250927742237,0.6839816895976958,0.22827360678783756,-1.2571341361865371,-100,-100,0,0,-100,50,0
"K04263",-0.20840738639641615,-0.20840738639641618,0.708585113747815,-0.20840738639641615,-0.20840738639641615,,,,,,,
"K04265",-0.6523183666650677,-0.6523183666650677,1.4134430347253848,0.6884139865613413,-0.6523183666650676,,,,,,,
"K04266",0.2366976470139166,0.16006930808943848,0.5206573734479596,-0.7911984918076687,-0.7911984918076687,,,,,,,
"K04268",1.221140137804709,-0.5112154817496883,0.005777018394542921,-0.5112154817496883,-0.5112154817496883,,,,,,,
"K04285",0.11331997905530176,-0.11395714792456248,0.18481813616550347,0.021065262128300847,-0.2900478249805182,0,0,-50,0,,0,-50
"K04287",0.09769660923034476,-0.3863057470189406,-0.22722049164586106,1.011927478692767,-0.023442847295692057,,,,,,,
"K04288",0.24494875011145142,-0.07204375003277982,-0.07204375003277982,-0.07204375003277982,-0.07204375003277982,,,,,,,
"K04291",1.948646219512293,-1.1773614217125385,-0.8603689215683075,1.7182887685643065,-1.1773614217125385,,,,,,,
"K04306",0.955941813683404,-0.6083983531062389,0.29063257682754606,0.11877621525433615,-0.9796034932267745,0,0,0,0,50,0,-100
"K04307",0.1315761445621645,-0.48582961922394896,0.5659327073725335,-0.07108177684662202,-0.11977373792997689,0,0,0,0,0,0,-100
"K04314",0.002178364354065281,-0.0006406953982544943,-0.0006406953982544942,-0.0006406953982544942,-0.0006406953982544942,,,,,,,
"K04315",0.20430792318279725,-0.1376442779468672,-0.1376442779468672,0.3018267584473848,-0.13764427794686718,,,,,,,
"K04316",0.3878388842830007,-1.290373914711694,-1.2903739147116937,3.884927710626363,0.20004516951151263,,0,100,0,-100,100,
"K04319",0.28972937158327083,-0.7277631966667969,-0.5277631966667969,-0.7277631966667969,2.5800126318062673,,,,,,,
"K04345",0.8333215928343931,-3.252176297004109,2.93919855851264,3.85015767274274,-3.633338664312908,0,0,0,0,0,0,0
"K04346",2.106594871592364,-6.6630710005252505,1.5360255313888262,4.872621761022296,2.3824862350595475,0,0,0,0,0,0,0
"K04347",0.9556860505720752,-1.22286445941712,-0.05941204749981799,0.8386996818868154,0.11323923182699536,50,0,0,0,50,0,0
"K04348",2.809994367685671,-4.504334641427476,0.4364520062584971,1.1623097514697602,2.435615574811579,0,0,0,0,0,0,0
"K04349",0.64039482062439,-1.575423202484751,0.4665204378301754,0.7562983764093236,0.5496892644692326,0,0,0,0,0,0,0
"K04351",0.5530136604629378,-1.8198235684679187,1.5574824600876167,1.0803230042457792,-0.9581694015608664,-100,,0,,,0,0
"K04352",1.8699120560069642,-3.5210699585154566,-1.4901063367050353,7.138520532927512,-0.729390148066481,,-100,0,0,-100,0,
"K04353",1.5413591915236022,-5.6727240864385795,0.40354106495030334,4.649861680501801,3.4540860649188474,0,0,0,0,0,0,0
"K04354",1.870800961438729,-2.012525235414052,0.15269384304601374,2.3283039091444953,-1.6757447791242952,0,0,0,0,0,0,0
"K04358",0.270215358690077,-0.4018911104367811,0.22226468197521926,0.02744848817289679,-0.04446633507482807,0,-50,,,,0,
"K04362",0.283986442901198,-0.3922101564755902,0.36593554782055054,0.4011362999819169,-0.6999193049003178,-50,-33.33333333333333,0,0,0,0,-50
"K04363",0.05063608730278382,-1.2086871019746153,0.8059972932468341,1.212326536261719,-0.22267463322852016,,0,0,0,0,0,0
"K04364",1.3598362186368584,-3.2422943112617006,0.062326133755929214,3.185302485376179,0.9290155498259107,0,-33.33333333333333,0,0,0,0,0
